[2026-01-16T23:32:47.464Z] 
=== Starting validation for: boy.zip ===
[2026-01-16T23:32:47.465Z] ZIP file size: 1MB
[2026-01-16T23:32:47.900Z] Validating image: assets/nexo/textures/item/nexo_furniture/double_bed.png
[2026-01-16T23:32:47.900Z] Checking: assets/nexo/textures/item/nexo_furniture/double_bed_dyeable.png (isDirectory: false)
[2026-01-16T23:32:47.900Z] Found assets folder content
[2026-01-16T23:32:47.900Z] Validating image: assets/nexo/textures/item/nexo_furniture/double_bed_dyeable.png
[2026-01-16T23:32:47.900Z] Checking: assets/nexo/textures/item/nexo_furniture/end_table.png (isDirectory: false)
[2026-01-16T23:32:47.901Z] Found assets folder content
[2026-01-16T23:32:47.901Z] Validating image: assets/nexo/textures/item/nexo_furniture/end_table.png
[2026-01-16T23:32:47.901Z] Checking: assets/nexo/textures/item/nexo_furniture/large_wooden_door.png (isDirectory: false)
[2026-01-16T23:32:47.901Z] Found assets folder content
[2026-01-16T23:32:47.901Z] Validating image: assets/nexo/textures/item/nexo_furniture/large_wooden_door.png
[2026-01-16T23:32:47.901Z] Checking: assets/nexo/textures/item/nexo_furniture/sofa.png (isDirectory: false)
[2026-01-16T23:32:47.901Z] Found assets folder content
[2026-01-16T23:32:47.902Z] Validating image: assets/nexo/textures/item/nexo_furniture/sofa.png
[2026-01-16T23:32:47.902Z] Checking: assets/nexo/textures/item/nexo_furniture/sofa_dyeable.png (isDirectory: false)
[2026-01-16T23:32:47.902Z] Found assets folder content
[2026-01-16T23:32:47.902Z] Validating image: assets/nexo/textures/item/nexo_furniture/sofa_dyeable.png
[2026-01-16T23:32:47.902Z] Checking: assets/nexo/textures/item/nexo_furniture/storage_chest.png (isDirectory: false)
[2026-01-16T23:32:47.903Z] Found assets folder content
[2026-01-16T23:32:47.903Z] Validating image: assets/nexo/textures/item/nexo_furniture/storage_chest.png
[2026-01-16T23:32:47.903Z] Checking: assets/nexo/textures/item/nexo_furniture/table_lamp.png (isDirectory: false)
[2026-01-16T23:32:47.903Z] Found assets folder content
[2026-01-16T23:32:47.903Z] Validating image: assets/nexo/textures/item/nexo_furniture/table_lamp.png
[2026-01-16T23:32:47.903Z] Checking: assets/nexo/textures/item/nexo_furniture/table_lamp_dyeable.png (isDirectory: false)
[2026-01-16T23:32:47.904Z] Found assets folder content
[2026-01-16T23:32:47.904Z] Validating image: assets/nexo/textures/item/nexo_furniture/table_lamp_dyeable.png
[2026-01-16T23:32:47.904Z] Checking: assets/nexo/textures/item/nexo_tools/forest_axe.png (isDirectory: false)
[2026-01-16T23:32:47.904Z] Found assets folder content
[2026-01-16T23:32:47.904Z] Validating image: assets/nexo/textures/item/nexo_tools/forest_axe.png
[2026-01-16T23:32:47.904Z] Checking: assets/nexo/textures/item/nexo_tools/forest_hoe.png (isDirectory: false)
[2026-01-16T23:32:47.905Z] Found assets folder content
[2026-01-16T23:32:47.905Z] Validating image: assets/nexo/textures/item/nexo_tools/forest_hoe.png
[2026-01-16T23:32:47.905Z] Checking: assets/nexo/textures/item/nexo_tools/forest_pickaxe.png (isDirectory: false)
[2026-01-16T23:32:47.905Z] Found assets folder content
[2026-01-16T23:32:47.905Z] Validating image: assets/nexo/textures/item/nexo_tools/forest_pickaxe.png
[2026-01-16T23:32:47.905Z] Checking: assets/nexo/textures/item/nexo_tools/forest_shield.png (isDirectory: false)
[2026-01-16T23:32:47.905Z] Found assets folder content
[2026-01-16T23:32:47.906Z] Validating image: assets/nexo/textures/item/nexo_tools/forest_shield.png
[2026-01-16T23:32:47.906Z] Checking: assets/nexo/textures/item/nexo_tools/forest_shovel.png (isDirectory: false)
[2026-01-16T23:32:47.906Z] Found assets folder content
[2026-01-16T23:32:47.906Z] Validating image: assets/nexo/textures/item/nexo_tools/forest_shovel.png
[2026-01-16T23:32:47.906Z] Checking: assets/nexo/textures/item/nexo_tools/forest_sword.png (isDirectory: false)
[2026-01-16T23:32:47.906Z] Found assets folder content
[2026-01-16T23:32:47.907Z] Validating image: assets/nexo/textures/item/nexo_tools/forest_sword.png
[2026-01-16T23:32:47.907Z] Checking: assets/nexo/textures/item/nexo_tools/forest_trident.png (isDirectory: false)
[2026-01-16T23:32:47.907Z] Found assets folder content
[2026-01-16T23:32:47.907Z] Validating image: assets/nexo/textures/item/nexo_tools/forest_trident.png
[2026-01-16T23:32:47.907Z] Checking: assets/nexo/textures/city_street/traffic_lights.png (isDirectory: false)
[2026-01-16T23:32:47.908Z] Found assets folder content
[2026-01-16T23:32:47.908Z] Validating image: assets/nexo/textures/city_street/traffic_lights.png
[2026-01-16T23:32:47.908Z] Checking: assets/nexo/textures/city_street/traffic_lights.png.mcmeta (isDirectory: false)
[2026-01-16T23:32:47.908Z] Found assets folder content
[2026-01-16T23:32:47.909Z] Checking: assets/nexo/textures/city_street/traffic_lights_alternate.png (isDirectory: false)
[2026-01-16T23:32:47.909Z] Found assets folder content
[2026-01-16T23:32:47.909Z] Validating image: assets/nexo/textures/city_street/traffic_lights_alternate.png
[2026-01-16T23:32:47.909Z] Checking: assets/nexo/textures/city_street/traffic_lights_alternate.png.mcmeta (isDirectory: false)
[2026-01-16T23:32:47.909Z] Found assets folder content
[2026-01-16T23:32:47.910Z] Checking: assets/nexo/textures/graveyard/graveyard_lamp_post.png (isDirectory: false)
[2026-01-16T23:32:47.910Z] Found assets folder content
[2026-01-16T23:32:47.910Z] Validating image: assets/nexo/textures/graveyard/graveyard_lamp_post.png
[2026-01-16T23:32:47.910Z] Checking: assets/nexo/textures/graveyard/graveyard_lamp_post.png.mcmeta (isDirectory: false)
[2026-01-16T23:32:47.910Z] Found assets folder content
[2026-01-16T23:32:47.910Z] Checking: assets/nexo/textures/graveyard/graveyard_soul_lamp_post.png (isDirectory: false)
[2026-01-16T23:32:47.911Z] Found assets folder content
[2026-01-16T23:32:47.911Z] Validating image: assets/nexo/textures/graveyard/graveyard_soul_lamp_post.png
[2026-01-16T23:32:47.911Z] Checking: assets/nexo/textures/graveyard/graveyard_soul_lamp_post.png.mcmeta (isDirectory: false)
[2026-01-16T23:32:47.911Z] Found assets folder content
[2026-01-16T23:32:47.911Z] Checking: assets/nexo/textures/graveyard/old_lantern.png (isDirectory: false)
[2026-01-16T23:32:47.911Z] Found assets folder content
[2026-01-16T23:32:47.912Z] Validating image: assets/nexo/textures/graveyard/old_lantern.png
[2026-01-16T23:32:47.912Z] Checking: assets/nexo/textures/graveyard/old_lantern.png.mcmeta (isDirectory: false)
[2026-01-16T23:32:47.912Z] Found assets folder content
[2026-01-16T23:32:47.912Z] Checking: assets/nexo/textures/graveyard/old_soul_lantern.png (isDirectory: false)
[2026-01-16T23:32:47.913Z] Found assets folder content
[2026-01-16T23:32:47.913Z] Validating image: assets/nexo/textures/graveyard/old_soul_lantern.png
[2026-01-16T23:32:47.913Z] Checking: assets/nexo/textures/graveyard/old_soul_lantern.png.mcmeta (isDirectory: false)
[2026-01-16T23:32:47.913Z] Found assets folder content
[2026-01-16T23:32:47.913Z] Checking: assets/nexo/textures/spider_decor/spider_eyes.png (isDirectory: false)
[2026-01-16T23:32:47.913Z] Found assets folder content
[2026-01-16T23:32:47.914Z] Validating image: assets/nexo/textures/spider_decor/spider_eyes.png
[2026-01-16T23:32:47.914Z] Checking: assets/nexo/textures/spider_decor/spider_eyes.png.mcmeta (isDirectory: false)
[2026-01-16T23:32:47.914Z] Found assets folder content
[2026-01-16T23:32:47.914Z] Checking: assets/nexo/textures/spider_decor/spider_eyes_2.png (isDirectory: false)
[2026-01-16T23:32:47.914Z] Found assets folder content
[2026-01-16T23:32:47.914Z] Validating image: assets/nexo/textures/spider_decor/spider_eyes_2.png
[2026-01-16T23:32:47.915Z] Checking: assets/nexo/textures/spider_decor/spider_eyes_2.png.mcmeta (isDirectory: false)
[2026-01-16T23:32:47.915Z] Found assets folder content
[2026-01-16T23:32:47.915Z] Checking: assets/nexo/textures/awnings/fabric_awning.png (isDirectory: false)
[2026-01-16T23:32:47.915Z] Found assets folder content
[2026-01-16T23:32:47.915Z] Validating image: assets/nexo/textures/awnings/fabric_awning.png
[2026-01-16T23:32:47.915Z] Checking: assets/nexo/textures/awnings/fabric_awning_dyeable.png (isDirectory: false)
[2026-01-16T23:32:47.916Z] Found assets folder content
[2026-01-16T23:32:47.916Z] Validating image: assets/nexo/textures/awnings/fabric_awning_dyeable.png
[2026-01-16T23:32:47.916Z] Checking: assets/nexo/textures/awnings/tile_awning.png (isDirectory: false)
[2026-01-16T23:32:47.916Z] Found assets folder content
[2026-01-16T23:32:47.916Z] Validating image: assets/nexo/textures/awnings/tile_awning.png
[2026-01-16T23:32:47.916Z] Checking: assets/nexo/textures/awnings/tile_awning_dyeable.png (isDirectory: false)
[2026-01-16T23:32:47.916Z] Found assets folder content
[2026-01-16T23:32:47.917Z] Validating image: assets/nexo/textures/awnings/tile_awning_dyeable.png
[2026-01-16T23:32:47.917Z] Checking: assets/nexo/textures/awnings/wooden_awning.png (isDirectory: false)
[2026-01-16T23:32:47.917Z] Found assets folder content
[2026-01-16T23:32:47.917Z] Validating image: assets/nexo/textures/awnings/wooden_awning.png
[2026-01-16T23:32:47.917Z] Checking: assets/nexo/textures/big_doors_and_gates/iron_bar_door.png (isDirectory: false)
[2026-01-16T23:32:47.917Z] Found assets folder content
[2026-01-16T23:32:47.918Z] Validating image: assets/nexo/textures/big_doors_and_gates/iron_bar_door.png
[2026-01-16T23:32:47.918Z] Checking: assets/nexo/textures/big_doors_and_gates/iron_bar_gate.png (isDirectory: false)
[2026-01-16T23:32:47.918Z] Found assets folder content
[2026-01-16T23:32:47.918Z] Validating image: assets/nexo/textures/big_doors_and_gates/iron_bar_gate.png
[2026-01-16T23:32:47.918Z] Checking: assets/nexo/textures/big_doors_and_gates/iron_door.png (isDirectory: false)
[2026-01-16T23:32:47.918Z] Found assets folder content
[2026-01-16T23:32:47.919Z] Validating image: assets/nexo/textures/big_doors_and_gates/iron_door.png
[2026-01-16T23:32:47.919Z] Checking: assets/nexo/textures/big_doors_and_gates/iron_gate.png (isDirectory: false)
[2026-01-16T23:32:47.919Z] Found assets folder content
[2026-01-16T23:32:47.919Z] Validating image: assets/nexo/textures/big_doors_and_gates/iron_gate.png
[2026-01-16T23:32:47.919Z] Checking: assets/nexo/textures/big_doors_and_gates/ironwood_door.png (isDirectory: false)
[2026-01-16T23:32:47.919Z] Found assets folder content
[2026-01-16T23:32:47.920Z] Validating image: assets/nexo/textures/big_doors_and_gates/ironwood_door.png
[2026-01-16T23:32:47.920Z] Checking: assets/nexo/textures/big_doors_and_gates/ironwood_gate.png (isDirectory: false)
[2026-01-16T23:32:47.920Z] Found assets folder content
[2026-01-16T23:32:47.920Z] Validating image: assets/nexo/textures/big_doors_and_gates/ironwood_gate.png
[2026-01-16T23:32:47.920Z] Checking: assets/nexo/textures/big_doors_and_gates/wooden_door.png (isDirectory: false)
[2026-01-16T23:32:47.920Z] Found assets folder content
[2026-01-16T23:32:47.921Z] Validating image: assets/nexo/textures/big_doors_and_gates/wooden_door.png
[2026-01-16T23:32:47.921Z] Checking: assets/nexo/textures/big_doors_and_gates/wooden_gate.png (isDirectory: false)
[2026-01-16T23:32:47.921Z] Found assets folder content
[2026-01-16T23:32:47.921Z] Validating image: assets/nexo/textures/big_doors_and_gates/wooden_gate.png
[2026-01-16T23:32:47.921Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_berry_rolls.png (isDirectory: false)
[2026-01-16T23:32:47.922Z] Found assets folder content
[2026-01-16T23:32:47.922Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_berry_rolls.png
[2026-01-16T23:32:47.922Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_cake.png (isDirectory: false)
[2026-01-16T23:32:47.922Z] Found assets folder content
[2026-01-16T23:32:47.922Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_cake.png
[2026-01-16T23:32:47.922Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_cake_cut.png (isDirectory: false)
[2026-01-16T23:32:47.922Z] Found assets folder content
[2026-01-16T23:32:47.923Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_cake_cut.png
[2026-01-16T23:32:47.923Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_chair.png (isDirectory: false)
[2026-01-16T23:32:47.923Z] Found assets folder content
[2026-01-16T23:32:47.923Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_chair.png
[2026-01-16T23:32:47.923Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_coffee_beans.png (isDirectory: false)
[2026-01-16T23:32:47.923Z] Found assets folder content
[2026-01-16T23:32:47.924Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_coffee_beans.png
[2026-01-16T23:32:47.924Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_coffee_mug.png (isDirectory: false)
[2026-01-16T23:32:47.924Z] Found assets folder content
[2026-01-16T23:32:47.924Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_coffee_mug.png
[2026-01-16T23:32:47.924Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_counter.png (isDirectory: false)
[2026-01-16T23:32:47.924Z] Found assets folder content
[2026-01-16T23:32:47.925Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_counter.png
[2026-01-16T23:32:47.925Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_counter_corner.png (isDirectory: false)
[2026-01-16T23:32:47.925Z] Found assets folder content
[2026-01-16T23:32:47.925Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_counter_corner.png
[2026-01-16T23:32:47.925Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_croissant.png (isDirectory: false)
[2026-01-16T23:32:47.925Z] Found assets folder content
[2026-01-16T23:32:47.926Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_croissant.png
[2026-01-16T23:32:47.926Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_display_case.png (isDirectory: false)
[2026-01-16T23:32:47.926Z] Found assets folder content
[2026-01-16T23:32:47.926Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_display_case.png
[2026-01-16T23:32:47.926Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_espresso_machine_green.png (isDirectory: false)
[2026-01-16T23:32:47.926Z] Found assets folder content
[2026-01-16T23:32:47.927Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_espresso_machine_green.png
[2026-01-16T23:32:47.927Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_espresso_machine_red.png (isDirectory: false)
[2026-01-16T23:32:47.927Z] Found assets folder content
[2026-01-16T23:32:47.927Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_espresso_machine_red.png
[2026-01-16T23:32:47.927Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_espresso_machine_white.png (isDirectory: false)
[2026-01-16T23:32:47.927Z] Found assets folder content
[2026-01-16T23:32:47.928Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_espresso_machine_white.png
[2026-01-16T23:32:47.928Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_hanging_bulb.png (isDirectory: false)
[2026-01-16T23:32:47.928Z] Found assets folder content
[2026-01-16T23:32:47.928Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_hanging_bulb.png
[2026-01-16T23:32:47.928Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_hanging_bulb_off.png (isDirectory: false)
[2026-01-16T23:32:47.928Z] Found assets folder content
[2026-01-16T23:32:47.928Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_hanging_bulb_off.png
[2026-01-16T23:32:47.929Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_matcha_rolls.png (isDirectory: false)
[2026-01-16T23:32:47.929Z] Found assets folder content
[2026-01-16T23:32:47.929Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_matcha_rolls.png
[2026-01-16T23:32:47.929Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_prep_counter.png (isDirectory: false)
[2026-01-16T23:32:47.929Z] Found assets folder content
[2026-01-16T23:32:47.929Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_prep_counter.png
[2026-01-16T23:32:47.930Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_register.png (isDirectory: false)
[2026-01-16T23:32:47.930Z] Found assets folder content
[2026-01-16T23:32:47.930Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_register.png
[2026-01-16T23:32:47.930Z] Checking: assets/nexo/textures/coffee_shop_furniture/coffee_shop_standing_menu.png (isDirectory: false)
[2026-01-16T23:32:47.930Z] Found assets folder content
[2026-01-16T23:32:47.930Z] Validating image: assets/nexo/textures/coffee_shop_furniture/coffee_shop_standing_menu.png
